1_id	1_span	1_anno_const:pos-const	1_anno_default_ns:lemma-deprel	1_anno_default_ns:morph	1_anno_default_ns:norm	1_anno_default_ns:pos-deprel
87784851		KON	und	'NULL'	und	KON
87784860		ADJA	anderer	acc|pl|masc|pos	andere	ADJA
87784876		NN	Bauchfluß	acc|pl|masc	Bauchflüsse	NN
87784885		PIS	mehr	'NULL'	mehr	ADV
87784896		VVINF	,	'NULL'	/	$,
87784907		ART	der	nom|sg|neut	Das	ART
87784921		NN	Kraut	nom|sg|neut	Kraut	NN
87784930		APPR	in	'NULL'	in	APPR
87784940		NN	Wein	acc|sg|masc	Wein	NN
87784949		VVFIN	gesotten	'NULL'	gesotten	VVPP
87784958		$,	,	'NULL'	/	$,
87784967		VVFIN	töten	sg|3|pres|ind	tötet	VVFIN
87784978		ART	der	acc|sg|masc	die	ART
87784988		NN	Würmer	acc|sg|masc	Würmer	NN
87784998		$.	.	'NULL'	.	$.
87785008		APPR	in	'NULL'	In	APPR
87785024		ART	der	dat|pl|neut	den	ART
87785033		ADJA	cholerisch	dat|pl|neut|pos	cholerischen	ADJA
87785042	 	NN	Fieber	dat|pl|neut	Fiebern	NN
87785057		$,	,	'NULL'	/	$,
87785069		KOUS	wenn	'NULL'	wenn	KOUS
87785079		PRF	sich	acc|sg|3	sich	PRF
87785088		ART	ein	nom|sg|fem	eine	ART
87785100		NN	Dauung	nom|sg|fem	Dauung	NN
87785109		VVFIN	zeigen	sg|3|pres|ind	zeigt	VVFIN
87785118		$,	,	'NULL'	/	$,
87785127		VVFIN	führen	sg|3|pres|ind	führt	VVFIN
87785136		PPER	es	nom|sg|neut|3	es	PPER
87785146		ART	der	acc|sg|fem	die	ART
87785156		APPR	in	'NULL'	in	APPR
87785167		ART	der	dat|sg|masc	dem	ART
87785176		NN	Magen	dat|sg|masc	Magen	NN
87785186		KON	und	'NULL'	und	KON
87785195	 	NN	Gedärm	dat|sg|masc	Gedärm	NN
87785210		ADJA	anhängend	acc|sg|fem|pos	anhängende	ADJA
87785219		NN	Galle	acc|sg|fem	Galle	NN
87785228		PTKNEG	nicht	'NULL'	nicht	PTKNEG
87785239		ADV	allein	'NULL'	allein	ADV
87785248		APPR	durch	'NULL'	durch	APPR
87785257		ART	der	acc|sg|masc	den	ART
87785271		NN	Stuhlgang	acc|sg|masc	Stuhlgang	NN
87785280		$,	,	'NULL'	/	$,
87785289		KON	sondern	'NULL'	sondern	KON
87785298		ADV	auch	'NULL'	auch	ADV
87785308		APPR	durch	'NULL'	durch	APPR
87785318		ART	der	acc|sg|masc	den	ART
87785327		NN	Harn	acc|sg|masc	Harn	NN
87785336		ADV	sehr	'NULL'	sehr	ADV
87785345		ADJD	fein	pos	fein	ADJD
87785354		PTKVZ	aus	'NULL'	aus	PTKVZ
87785363		$,	,	'NULL'	/	$,
87785372		VVFIN	stärken	sg|3|pres|ind	stärkt	VVFIN
87785382		ART	der	acc|sg|masc	den	ART
87785392		NN	Magen	acc|sg|masc	Magen	NN
87785402		KON	und	'NULL'	und	KON
87785411		NN	Leber	acc|sg|fem	Leber	NN
87785420		$,	,	'NULL'	/	$,
87785429		VVFIN	vertreiben	sg|3|pres|ind	vertreibt	VVFIN
87785440		PIAT	solcher	acc|pl|masc	solche	PIAT
87785454	  	NN	Gliederschmerz	acc|pl|masc	Gliederschmerzen	NN
87785475		$,	,	'NULL'	/	$,
87785484		VVFIN	wiederbringen	sg|3|pres|ind	wiederbringt	VVFIN
87785495		ART	der	acc|sg|masc	den	ART
87785505		ADJA	verloren	acc|sg|masc|pos	verlorenen	ADJA
87785514		NN	Appetit	acc|sg|masc	Appetit	NN
87785524		KON	und	'NULL'	und	KON
87785534		NN	Lust	acc|sg|fem	Lust	NN
87785543		APPRART	zu	dat|sg|neut	zum	APPRART
87785553		NN	essen	dat|sg|neut	Essen	NN
87785562		$,	,	'NULL'	/	$,
87785572		VVFIN	verteilen	sg|3|pres|ind	verteilt	VVFIN
87785583		ART	der	acc|sg|fem	die	ART
87785594		NN	Blaß	acc|sg|fem	Blässe	NN
87785603		ART	der	gen|sg|masc	des	ART
87785613		NN	Leib	gen|sg|masc	Leibs	NN
87785622		$,	,	'NULL'	/	$,
87785631		VAFIN	sein	sg|3|pres|ind	ist	VAFIN
87785641		APPR	zu	'NULL'	zu	APPR
87785652		ART	der	dat|pl|*	den	ART
87785663		NN	kalt	dat|pl|neut|pos	kalten	ADJA
87785672		KON	und	'NULL'	und	KON
87785681		ADJA	feucht	dat|pl|neut|pos	feuchten	ADJA
87785691		NN	Gebrechen	dat|pl|neut	Gebrechen	NN
87785700		ART	ein	nom|sg|fem	eine	ART
87785710	 	ADJA	bewährt	nom|sg|fem|pos	bewährte	ADJA
87785725		NN	Arznei	nom|sg|fem	Arznei	NN
87785734		$,	,	'NULL'	/	$,
87785743		KON	und	'NULL'	und	KON
87785752		ADV	verhüten	sg|3|pres|ind	verhütet	VVFIN
87785762		$,	,	'NULL'	/	$,
87785771		APPR	vor	'NULL'	vor	APPR
87785781		PIS	alle	dat|sg|neut	allem	PIS
87785790		ADJA	anderer	dat|pl|neut|pos	anderen	PIS
87785800		ADJA	gegessen	'NULL'	gegessen	VVPP
87785809		$,	,	'NULL'	/	$,
87785819		ART	der	acc|sg|fem	die	ART
87785829		NN	Trunkenheit	acc|sg|fem	Trunkenheit	NN
87785839		$.	.	'NULL'	.	$.
87785850		ART	der	nom|sg|masc	Der	ART
87785869		NN	Wermutwein	nom|sg|masc	Wermutwein	NN
87785878		APPRART	zu	dat|sg|fem	zur	APPRART
87785889		NN	Zeit	dat|sg|fem	Zeit	NN
87785898		ART	der	gen|sg|masc	des	ART
87785908		NE	Herbst	gen|sg|masc	Herbstes	NN
87785918		NE	machen	'NULL'	gemacht	VVPP
87785927		$,	,	'NULL'	/	$,
87785936		VVFIN	dienen	sg|3|pres|ind	dient	VVFIN
87785945		APPR	zu	'NULL'	zu	APPR
87785956		PIAT	aller	dat|pl|neut	allen	PIAT
87785965		ADV	oben	'NULL'	oben	ADV
87785972		ADJA	gemeldet	dat|pl|neut|pos	gemeldeten	ADJA
87785980		NN	Gebrechen	dat|pl|neut	Gebrechen	NN
87785990		$.	.	'NULL'	.	$.
87786000		ART	der	nom|sg|masc	Der	ART
87786015		NN	Saft	nom|sg|masc	Saft	NN
87786024		ADV	aber	'NULL'	aber	ADV
87786033		VVFIN	trinken	'NULL'	getrunken	VVPP
87786042		$,	,	'NULL'	/	$,
87786051		VVFIN	tun	sg|3|pres|ind	tut	VVFIN
87786062		ART	der	dat|sg|masc	dem	ART
87786072		NN	Magen	dat|sg|masc	Magen	NN
87786081		NN	Schaden	acc|sg|masc	Schaden	NN
87786090		$,	,	'NULL'	/	$,
87786099		KON	und	'NULL'	und	KON
87786110		ART	der	dat|sg|neut	dem	ART
87786121		NN	Haupt	dat|sg|neut	Haupt	NN
87786132		ADV	fast	'NULL'	fast	ADV
87786141		PTKVZ	weh	acc|sg|neut	weh	ADJA
87786151		$.	.	'NULL'	.	$.
87786161		ART	der	nom|sg|neut	Das	ART
87786175		APPR	aus	'NULL'	aus	APPR
87786186		ART	der	dat|pl|neut	den	ART
87786195		NN	Blatt	dat|pl|neut	Blättern	NN
87786204		ADJA	destilliert	nom|sg|neut|pos	destillierte	ADJA
87786213		NN	Wasser	nom|sg|neut	Wasser	NN
87786222		VAFIN	sein	sg|3|pres|ind	ist	VAFIN
87786231	 	ADJD	anmutig	comp	anmutiger	ADJD
87786246		$,	,	'NULL'	/	$,
87786255		KON	und	'NULL'	und	KON
87786264		VVFIN	verrichten	sg|3|pres|ind	verrichtet	VVFIN
87786274		ADV	eben	'NULL'	eben	ADV
87786283		PDS	der	acc|sg|neut	das	PDS
87786292		$,	,	'NULL'	/	$,
87786301		PWAV	wie	'NULL'	wie	PWAV
87786311		ADV	bisher	'NULL'	bisher	ADV
87786320		VVPP	vermelden	'NULL'	vermeldet	VVPP
87786329		$,	,	'NULL'	/	$,
87786338		ADV	jedoch	'NULL'	jedoch	ADV
87786347		ADV	etwas	'NULL'	etwas	ADV
87786357		ADJD	schwach	comp	schwächer	ADJD
87786367		$.	.	'NULL'	.	$.
87786378		APPR	zu	'NULL'	Zu	APPR
87786394		ART	der	dat|sg|fem	der	ART
87786408		NN	Wassersucht	dat|sg|fem	Wassersucht	NN
87786417		ART	ein	acc|sg|fem	eine	ART
87786429		NN	Konserve	acc|sg|fem	Konserve	NN
87786439		KON	oder	'NULL'	oder	KON
87786448		NN	Zucker	acc|sg|masc	Zucker	NN
87786457		PTKZU	zu	'NULL'	zu	PTKZU
87786467		VVINF	machen	'NULL'	machen	VVINF
87786476		$,	,	'NULL'	/	$,
87786485		VVFIN	lässen	sg|3|pres|ind	lässt	VVFIN
87786494		PIS	man	nom|sg|*	man	PIS
87786504		ART	der	acc|pl|fem	die	ART
87786514	 	NN	Blume	acc|pl|fem	Blumen	NN
87786530		KON	und	'NULL'	und	KON
87786540		ADJA	zart	acc|pl|neut|sup	zartesten	ADJA
87786550		NN	Sprösslein	acc|sg|neut	Sprösslein	NN
87786559		APPR	von	'NULL'	von	APPR
87786569		NN	Wermut	dat|sg|masc	Wermut	NN
87786578		PTKVZ	mit	'NULL'	mit	APPR
87786587		ADV	viermal	'NULL'	viermal	ADV
87786596		ADV	so	'NULL'	so	ADV
87786606		ADV	viel	*|*|*	viel	PIAT
87786615		NN	Zucker	dat|sg|masc	Zucker	NN
87786624		$,	,	'NULL'	/	$,
87786636		KOUS	bis	'NULL'	bis	KOUS
87786647		PPER	es	nom|sg|neut|3	es	PPER
87786657		PRF	sich	acc|sg|3	sich	PRF
87786666		ADV	wohl	'NULL'	wohl	ADV
87786675		ADV	miteinander	'NULL'	miteinander	ADV
87786684		ADJA	vermischen	sg|3|pres|ind	vermischt	VVFIN
87786695		$,	,	'NULL'	/	$,
87786704		ADJA	stießen	'NULL'	stossen	VVINF
87786713		$,	,	'NULL'	/	$,
87786722		ADJA	alsdann	'NULL'	alsdann	PWAV
87786731		KON	wie	'NULL'	wie	KOKOM
87786740		ADJA	anderer	nom|pl|masc|pos	andere	ADJA
87786751		NN	Konserve	nom|pl|masc	Konserven	NN
87786760		ART	ein	acc|sg|masc	einen	ART
87786772		NN	Monat	acc|sg|masc	Monat	NN
87786781		ADJD	lang	pos	lang	ADJD
87786790		APPR	an	'NULL'	an	APPR
87786800		ART	der	dat|sg|fem	der	ART
87786809		NN	Sonne	dat|sg|fem	Sonne	NN
87786818		VVFIN	fermentieren	'NULL'	fermentieren	VVINF
87786827		$,	,	'NULL'	/	$,
87786836		KON	und	'NULL'	und	KON
87786845		VVFIN	geben	sg|3|pres|ind	gibt	VVFIN
87786855		ART	der	dat|sg|masc	dem	ART
87786865		NN	Mensch	dat|sg|masc	Menschen	NN
87786874		ADV	jedesmal	'NULL'	jedesmal	ADV
87786884		CARD	drei	'NULL'	drei	CARD
87786895		NN	Stunde	acc|pl|fem	Stunden	NN
87786904		APPR	vor	'NULL'	vor	APPR
87786913		ART	der	dat|sg|neut	dem	ART
87786927		NN	Mittagessen	dat|sg|neut	Mittagessen	NN
87786936		$,	,	'NULL'	/	$,
87786945		APPR	nach	'NULL'	nach	APPR
87786956		PRELS	der	dat|sg|neut	dem	PRELS
87786965		PPER	er	nom|sg|masc|3	er	PPER
87786974		ADV	zuvor	'NULL'	zuvor	ADV
87786983		ADV	wohl	'NULL'	wohl	ADV
87786993		VVPP	purgieren	'NULL'	purgiert	VVPP
87787004		VAPP	werden	'NULL'	worden	VAPP
87787013		$,	,	'NULL'	/	$,
87787023		ART	ein	nom|sg|neut	ein	ART
87787033		NN	Lot	nom|sg|neut	Lot	NN
87787042		PROAV	davon	'NULL'	davon	PROAV
87787052		PTKVZ	ein	'NULL'	ein	PTKVZ
87787061		$,	,	'NULL'	/	$,
87787070		APPR	zu	'NULL'	zu	APPR
87787082		PWAT	welcher	dat|sg|neut	welchem	PREL
87787091		NN	Ende	dat|sg|neut	Ende	NN
87787100		PIS	man	nom|sg|*	man	PIS
87787110		ADV	denn	'NULL'	denn	ADV
87787120		ADV	auch	'NULL'	auch	ADV
87787130		NE	allerlei	*|*|*	allerlei	PIAT
87787141		NE	Sirup	acc|sg|masc	Sirup	NN
87787150		$,	,	'NULL'	/	$,
87787162	 	NE	Zeltlein	acc|pl|neut	Zeltlein	NN
87787177		KON	und	'NULL'	und	KON
87787187		NE	Öl	acc|pl|neut	Öle	NN
87787196		APPR	von	'NULL'	von	APPR
87787206		PPER	ihm	dat|sg|masc|3	ihm	PPER
87787216		ART	der	dat|sg|masc	dem	ART
87787226		NN	Wermut	dat|sg|masc	Wermut	NN
87787235		PTKZU	zu	'NULL'	zu	PTKZU
87787245		VVINF	machen	'NULL'	machen	VVINF
87787254		VVFIN	pflegen	sg|3|pres|ind	pflegt	VVFIN
87787264		$.	.	'NULL'	.	$.
87787277		ADJA	äußerlich	nom|sg|neut|pos	Äußerliches	ADJA
87787291		NN	Vermögen	nom|sg|neut	Vermögen	NN
87787301		$.	.	'NULL'	.	$.
87787313		ART	der	nom|sg|neut	Das	ART
87787328		NN	Wasser	nom|sg|neut	Wasser	NN
87787337		APPR	von	'NULL'	von	APPR
87787348		NN	Wermut	dat|sg|fem	Wermut	NN
87787357		APPR	auf	'NULL'	auf	APPR
87787367		ART	der	acc|sg|fem	die	ART
87787376		NN	Schläfe	acc|sg|fem	Schläfe	NN
87787385		VVPP	legen	'NULL'	gelegt	VVPP
87787394		$,	,	'NULL'	/	$,
87787403		VVFIN	stillen	sg|3|pres|ind	stillt	VVFIN
87787413		ART	der	acc|sg|neut	das	ART
87787423		APPR	aus	'NULL'	aus	APPR
87787434		NE	Kälte	dat|sg|fem	Kälte	NN
87787444		ADJA	entstanden	acc|sg|neut|pos	entstandene	ADJA
87787458		NN	Hauptweh	acc|sg|neut	Hauptweh	NN
87787467		$,	,	'NULL'	/	$,
87787476		VVFIN	machen	sg|3|pres|ind	macht	VVFIN
87787487		APPR	in	'NULL'	in	APPR
87787497		ART	der	acc|pl|neut	die	ART
87787506		NN	Auge	acc|pl|neut	Augen	NN
87787515		PTKVZ	getraufen	'NULL'	geträuft	VVPP
87787524		$,	,	'NULL'	/	$,
87787533		ART	ein	acc|sg|neut	ein	ART
87787543		ADJA	hell	acc|sg|neut|pos	helles	ADJA
87787553		KON	und	'NULL'	und	KON
87787563		ADJA	klar	acc|sg|neut|pos	klares	ADJA
87787573		NN	Gesicht	acc|sg|neut	Gesicht	NN
87787582		$,	,	'NULL'	/	$,
87787591		KON	und	'NULL'	und	KON
87787600		VVFIN	vertreiben	sg|3|pres|ind	vertreibt	VVFIN
87787610		$,	,	'NULL'	/	$,
87787619		APPR	in	'NULL'	in	APPR
87787630		ART	der	acc|pl|neut	die	ART
87787639		NN	Ohr	acc|pl|neut	Ohren	NN
87787648		ADJD	lassen	'NULL'	gelassen	VVPP
87787657		$,	,	'NULL'	/	$,
87787666		ADJA	derselbig	gen|sg|neut|pos	derselbigen	ADJA
87787676		NN	Eiter	acc|sg|masc	Eiter	NN
87787686		$.	.	'NULL'	.	$.
87787696		ART	der	nom|sg|neut	Das	ART
87787711		NN	Kraut	nom|sg|neut	Kraut	NN
87787721		ADV	selbst	'NULL'	selbst	ADV
87787730		APPR	mit	'NULL'	mit	APPR
87787741		NN	Honig	dat|sg|masc	Honig	NN
87787752		KON	und	'NULL'	und	KON
87787763		NN	Niter	dat|sg|masc	Niter	NN
87787772		KON	oder	'NULL'	oder	KON
87787786		NN	Bergsalz	dat|sg|neut	Bergsalz	NN
87787795		VVPP	stoßen	'NULL'	gestoßen	VVPP
87787804		$,	,	'NULL'	/	$,
87787813		KON	und	'NULL'	und	KON
87787822		ADV	außerhalb	'NULL'	außerhalb	PROAV
87787832		APPR	auf	'NULL'	auf	APPR
87787843		ART	der	acc|sg|fem	die	ART
87787853		NN	Kehle	acc|sg|fem	Kehle	NN
87787862		VVPP	legen	'NULL'	gelegt	VVPP
87787871		$,	,	'NULL'	/	$,
87787880		VVFIN	vertreiben	sg|3|pres|ind	vertreibt	VVFIN
87787891		ART	der	acc|sg|neut	das	ART
87787901		ADJA	erstickend	acc|sg|neut|pos	erstickende	ADJA
87787915		NN	Halsweh	acc|sg|neut	Halsweh	NN
87787925		$.	.	'NULL'	.	$.
87787936		ART	der	nom|sg|masc	Der	ART
87787950		NN	Dampf	nom|sg|masc	Dampf	NN
87787959		APPR	von	'NULL'	von	APPR
87787969		ART	der	dat|sg|fem	der	ART
87787978		APPR	mit	'NULL'	mit	APPR
87787991		NN	Wermut	dat|sg|masc	Wermut	NN
87788000		ADJA	gesotten	dat|sg|fem|pos	gesottenen	ADJA
87788009		NN	Brühe	dat|sg|fem	Brühe	NN
87788018		VVFIN	stillen	sg|3|pres|ind	stillt	VVFIN
87788028		ART	der	acc|sg|neut	das	ART
87788039		TRUNC	Zahn	'NULL'	Zahn-	TRUNC
87788049		KON	und	'NULL'	und	KON
87788063		NN	Ohrenweh	acc|sg|neut	Ohrenweh	NN
87788073		$.	.	'NULL'	.	$.
87788083		ADV	dasselbige	nom|pl|*	Dasselbige	NN
87788097		APPR	in	'NULL'	in	APPR
87788108		NN	Wein	dat|sg|masc	Wein	NN
87788117		VVFIN	gesotten	'NULL'	gesotten	VVPP
87788126		$,	,	'NULL'	/	$,
87788135		KON	und	'NULL'	und	KON
87788144		APPR	zu	'NULL'	zu	APPR
87788156		ART	ein	dat|sg|masc	einem	ART
87788165		NN	Pflaster	dat|sg|masc	Pflaster	NN
87788174		VVPP	machen	'NULL'	gemacht	VVPP
87788183		$,	,	'NULL'	/	$,
87788192		VVFIN	vertreiben	sg|3|pres|ind	vertreibt	VVFIN
87788202		ART	der	acc|sg|neut	das	ART
87788217		NN	Magenweh	acc|sg|neut	Magenweh	NN
87788226		$,	,	'NULL'	/	$,
87788236		VVPP	stillen	sg|3|pres|ind	stillt	VVFIN
87788248		ART	der	acc|sg|neut	das	ART
87788258		NN	Glucksen	acc|sg|neut	Glucksen	NN
87788268		KON	oder	'NULL'	oder	KON
87788277		NN	Schlucken	acc|pl|fem	Schlucken	NN
87788286		$.	.	'NULL'	.	$.
87788295		APPR	zu	'NULL'	zu	APPR
87788306		ADJA	welcher	dat|sg|neut	welchem	PRELS
87788315		ADV	denn	'NULL'	denn	ADV
87788326		ADV	auch	'NULL'	auch	ADV
87788336		ART	der	nom|sg|neut	das	ART
87788345		NN	Öl	nom|sg|neut	Öl	NN
87788354		ADV	sehr	'NULL'	sehr	ADV
87788365		ADV	wohl	'NULL'	wohl	ADV
87788374		VVFIN	dienen	sg|3|pres|ind	dient	VVFIN
87788384		$.	.	'NULL'	.	$.
87788394		PPER	es	nom|sg|neut|3	Es	PPER
87788410		ART	der	nom|sg|neut	das	ART
87788420		NN	Kraut	nom|sg|neut	Kraut	NN
87788429		VVFIN	bewahren	'NULL'	bewahrt	VVPP
87788438		PIAT	aller	acc|pl|neut	alle	PIAT
87788448		NN	Gewand	acc|pl|neut	Gewänder	NN
87788458		KON	und	'NULL'	und	KON
87788467		NN	Kleider	acc|pl|neut	Kleider	NN
87788476		APPR	vor	'NULL'	vor	APPR
87788486		ART	der	dat|pl|neut	den	ART
87788495	 	NN	Motte	dat|pl|neut	Motten	NN
87788510		$,	,	'NULL'	/	$,
87788519		ADV	gleich	'NULL'	gleich	ADV
87788529		KOUS	wie	'NULL'	wie	KOUS
87788538		ADV	denn	'NULL'	denn	ADV
87788547		ADV	auch	'NULL'	auch	ADV
87788556		PPOSAT	sein	nom|sg|masc	sein	PPOSAT
87788566		NN	Saft	nom|sg|masc	Saft	NN
87788575		APPR	in	'NULL'	in	APPR
87788585		ART	der	acc|sg|fem	die	ART
87788595		NN	Tinte	acc|sg|fem	Tinte	NN
87788605		KON	und	'NULL'	und	KON
87788619		NN	Druckerfarbe	acc|sg|fem	Druckerfarbe	NN
87788628		VVFIN	vermischen	sg|3|pres|ind	vermischt	VVPP
87788637		$,	,	'NULL'	/	$,
87788647		PIAT	aller	acc|pl|fem	alle	PIAT
87788658		NN	Maus	acc|pl|fem	Mäuse	NN
87788667		APPR	von	'NULL'	von	APPR
87788677		ART	der	dat|pl|neut	den	ART
87788686		NN	Buch	dat|pl|neut	Büchern	NN
87788695		VVFIN	vertreiben	sg|3|pres|ind	vertreibt	VVFIN
87788705		$.	.	'NULL'	.	$.
87788716		VMFIN	item	'NULL'	Item	KON
87788729		PPER	es	nom|sg|neut|3	es	PPER
87788738		ART	der	nom|sg|neut	das	ART
87788748		ADJA	Kraut	nom|sg|neut	Kraut	NN
87788757		NN	bewahren	sg|3|pres|ind	bewahrt	VVFIN
87788766	 	APPR	mitsamt	'NULL'	mitsamt	APPR
87788783		ART	der	dat|sg|fem	der	ART
87788797		NN	Stabwurz	dat|sg|fem	Stabwurz	NN
87788806		ART	der	acc|sg|neut	das	ART
87788816		NN	Getreide	acc|sg|neut	Getreide	NN
87788825		APPR	vor	'NULL'	vor	APPR
87788836		ART	der	dat|sg|fem	der	ART
87788845		NN	Fäule	dat|sg|fem	Fäule	NN
87788855		KON	und	'NULL'	und	KON
87788864		NN	Würmer	dat|pl|masc	Würmern	NN
87788873		$,	,	'NULL'	/	$,
87788882		ADJA	lässt	sg|3|pres|ind	lässt	VVFIN
87788891		PWAV	wo	'NULL'	wo	PRELS
87788901		PPER	es	nom|sg|neut|3	es	PPER
87788910		APPR	mit	'NULL'	mit	APPR
87788921		PIS	etwas	*|*|neut	etwas	PIS
87788930		APPR	von	'NULL'	von	APPR
87788942		ADJA	wild	dat|sg|masc|pos	wildem	ADJA
87788956		NN	Wohlgemut	dat|sg|masc	Wohlgemut	NN
87788965	 	VVPP	hinlegen	'NULL'	hingelegt	VVPP
87788980		VAFIN	werden	sg|3|pres|ind	wird	VAFIN
87788989		$,	,	'NULL'	/	$,
87788998		PIAT	kein	acc|pl|fem	keine	PIAT
87789009		NN	Ameise	acc|pl|fem	Ameisen	NN
87789018	 	VVINF	hinzukommen	'NULL'	hinzukommen	VVIZU
87789034		$.	:	'NULL'	:	$.
87789044		ART	der	nom|sg|neut	Das	ART
87789059		NN	Öl	nom|sg|neut	Öl	NN
87789068		APPR	an	'NULL'	an	APPR
87789078		ART	der	acc|pl|neut	die	ART
87789087		NN	Bett	acc|pl|neut	Betten	NN
87789097		KON	und	'NULL'	und	KON
87789106		NN	Kleider	acc|pl|neut	Kleider	NN
87789118		VVPP	schmieren	'NULL'	geschmiert	VVPP
87789127		$,	,	'NULL'	/	$,
87789136		VVFIN	vertreiben	sg|3|pres|ind	vertreibt	VVFIN
87789146		PIAT	aller	acc|pl|masc	alle	PIAT
87789156		NN	Floh	acc|pl|masc	Flöhe	NN
87789165		ADV	gleich	'NULL'	gleich	ADV
87789177		KOKOM	wie	'NULL'	wie	KOKOM
87789187		ART	der	nom|sg|neut	das	ART
87789196		NN	Wasser	nom|sg|neut	Wasser	NN
87789205		$,	,	'NULL'	/	$,
87789214		APPR	in	'NULL'	in	APPR
87789225		PWAT	welcher	dat|sg|neut	welchem	PRELS
87789235		NE	Wermut	acc|sg|masc	Wermut	NN
87789245		VVPP	gesotten	'NULL'	gesotten	VVPP
87789254		VAPP	werden	'NULL'	worden	VAPP
87789263		$,	,	'NULL'	/	$,
87789272		APPR	an	'NULL'	an	APPR
87789282		ART	der	acc|pl|fem	die	ART
87789291		NN	Wand	acc|pl|fem	Wände	NN
87789300		KON	und	'NULL'	und	KON
87789314		NN	Bettstätte	acc|pl|fem	Bettstätten	NN
87789324		VVPP	streichen	'NULL'	gestrichen	VVPP
87789334		$,	,	'NULL'	/	$,
87789343		PIAT	aller	acc|pl|masc	alle	PIAT
87789359	 	NN	Wandläuse	acc|pl|masc	Wandläuse	NN
87789375		VVIZU	,	'NULL'	/	$,
87789385		ART	der	nom|sg|masc	der	ART
87789399		NN	Saft	nom|sg|masc	Saft	NN
87789409		VVFIN	heilen	sg|3|pres|ind	heilt	VVFIN
87789418		ART	der	acc|pl|fem	die	ART
87789428		NN	Wunde	acc|pl|fem	Wunden	NN
87789438		KON	und	'NULL'	und	KON
87789447		NN	Schaden	acc|pl|masc	Schäden	NN
87789456		$,	,	'NULL'	/	$,
87789466		ADV	so	'NULL'	so	KOUS
87789477		APPR	mit	'NULL'	mit	APPR
87789486		NN	Würmer	dat|pl|masc	Würmern	NN
87789495		VAFIN	sein	pl|3|pres|ind	sind	VAFIN
87789504	 	ADJD	behaften	'NULL'	behaftet	VVPP
87789520		$.	:	'NULL'	:	$.
87789530		PDS	der	nom|sg|neut	Das	ART
87789543		VAFIN	Kraut	nom|sg|neut	Kraut	NN
87789552		ADV	aber	'NULL'	aber	ADV
87789561		ADV	selbst	'NULL'	selbst	ADV
87789572		APPR	auf	'NULL'	auf	APPR
87789582		ART	der	acc|pl|fem	die	ART
87789591		NN	Wunde	acc|pl|fem	Wunden	NN
87789600		VVPP	legen	'NULL'	gelegt	VVPP
87789609		$,	,	'NULL'	/	$,
87789618		VVFIN	heilen	sg|3|pres|ind	heilt	VVFIN
87789627		ADJD	sonderlich	pos	sonderlich	ADJD
87789638		ART	der	acc|pl|masc	die	ART
87789653		NN	Beinbruch	acc|pl|masc	Beinbrüche	NN
87789663		$.	.	'NULL'	.	$.
87789677		NE	Abutilon	nom|sg|*	Abutilon	FM
87789690		$.	.	'NULL'	.	$.
87789702		NE	I.	'NULL'	I.	ADV
87789717		NE	Caulis	'NULL'	Caulis	FM
87789726		VVFIN	cum	'NULL'	cum	FM
87789736		VVIZU	semen	abl|sg|neut	semine	FM
87789746		$.	.	'NULL'	.	$.
87789757		NN	2.	'NULL'	2.	ADV
87789772		NE	flos	nom|pl|masc	Flores	FM
87789782		NE	et	'NULL'	et	FM
87789792		VVFIN	folium	nom|pl|neut	folia	FM
87789802		$.	.	'NULL'	.	$.
87789813		ADJA	3.	'NULL'	3.	ADV
87789828		NN	Samen	nom|sg|masc	Samen	NN
87789838		$.	.	'NULL'	.	$.
87789850		NN	Name	nom|pl|masc	Namen	NN
87789863		$.	.	'NULL'	.	$.
87789874		NN	Gestalt	nom|sg|fem	Gestalt	NN
87789887		$.	.	'NULL'	.	$.
87789900		PDAT	dieser	nom|sg|neut	Dieses	PDAT
87789915		NN	Kraut	nom|sg|neut	Kraut	NN
87789924		APPR	zu	'NULL'	zu	APPR
87789934		ADJA	Latein	dat|sg|neut	Latein	NN
87789946	 	NN	Abutilon	dat|sg|neut	Abutilon	FM
87789963		$,	,	'NULL'	,	$,
87789972		APPR	von	'NULL'	von	APPR
87789983		ART	der	dat|pl|masc	den	ART
87789992		NN	Italiener	dat|pl|masc	Italienern	NN
87790002		ADV	aber	'NULL'	aber	KON
87790015		NN	Malvavisco	nom|sg|masc	Malvavisco	FM
87790026		ADJD	bastardo	nom|sg|masc	bastardo	FM
87790035	 	VVPP	nennen	'NULL'	genannt	VVPP
87790050		$,	,	'NULL'	/	$,
87790059		VAFIN	werden	sg|3|pres|ind	wird	VAFIN
87790068		APPR	für	'NULL'	für	APPR
87790079		ART	der	acc|sg|fem	die	ART
87790088		ADJA	anderer	acc|sg|fem|pos	andere	ADJA
87790100		NN	Art	acc|sg|fem	Art	NN
87790110		KON	und	'NULL'	und	KON
87790119		NN	Geschlecht	acc|sg|neut	Geschlecht	NN
87790130		ART	der	gen|sg|masc	des	ART
87790140		NE	Eibisch	gen|sg|masc	Eibisch	NN
87790149	 	VVPP	halten	'NULL'	gehalten	VVPP
87790164		$,	,	'NULL'	/	$,
87790173		VAFIN	haben	sg|3|pres|ind	hat	VVFIN
87790182		NN	Blatt	acc|sg|neut	Blätter	NN
87790192		KOKOM	wie	'NULL'	wie	KOKOM
87790203		ART	der	nom|pl|masc	die	ART
